case,cores,status,winner,winner_family,makespan_cycles,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cross_task_traffic_bytes,cross_core_transfer_count,used_core_count,per_core_utilization,stage1_winner,stage1_makespan_cycles,stage1_added_copy_bytes,makespan_delta_vs_stage1,added_copy_delta_vs_stage1,spill_delta_vs_stage1,improved_vs_stage1,candidate_failures,group_wall_seconds,final_plan_hash,final_plan_file_sha256,final_official_result_json_sha256
case_062,2,success,stage1_actual_winner,verified_stage1_global_fallback,1784824,89088,89088,0,44544,29,2,"[{""active_any_pipe_cycles"":1784824,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":15049,""pipe_busy_cycles"":{""PIPE_M"":1635600,""PIPE_MTE2"":165451,""PIPE_MTE3"":26,""PIPE_V"":246348},""pipe_utilization"":{""PIPE_M"":0.9163928768326737,""PIPE_MTE2"":0.09269877590171356,""PIPE_MTE3"":1.4567262654469012e-05,""PIPE_V"":0.13802369309242815},""task_end"":1784824,""task_span_cycles"":1784824,""task_start"":0},{""active_any_pipe_cycles"":1071484,""active_any_pipe_fraction"":0.6003303406946567,""core_id"":1,""op_count"":9008,""pipe_busy_cycles"":{""PIPE_M"":982800,""PIPE_MTE2"":108683,""PIPE_MTE3"":1113,""PIPE_V"":146340},""pipe_utilization"":{""PIPE_M"":0.5506425283389287,""PIPE_MTE2"":0.06089283873367906,""PIPE_MTE3"":0.0006235908974778465,""PIPE_V"":0.08199127757134597},""task_end"":1071484,""task_span_cycles"":1071484,""task_start"":0}]",b1,1784824,89088,0,0,0,False,0,183.37192386761308,5dcda3bdaa57999deb5d869db6c71d16dc5683d14ac81c4dbdea13f3e50134dc,077c560536bed826b9b55a5368f653896f9ae27ea1c3f01f1c833fe2653e811c,3331451f643e16cdc6d0291762f1c2684ef540501f659d14bece8da296afa503
case_062,3,success,stage1_actual_winner,verified_stage1_global_fallback,1189955,167424,167424,0,81408,53,3,"[{""active_any_pipe_cycles"":1189955,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":10090,""pipe_busy_cycles"":{""PIPE_M"":1089300,""PIPE_MTE2"":154136,""PIPE_MTE3"":26,""PIPE_V"":165312},""pipe_utilization"":{""PIPE_M"":0.9154127677097033,""PIPE_MTE2"":0.12953094864931866,""PIPE_MTE3"":2.184956573988092e-05,""PIPE_V"":0.13892290044581518},""task_end"":1189955,""task_span_cycles"":1189955,""task_start"":0},{""active_any_pipe_cycles"":714803,""active_any_pipe_fraction"":0.60069750536785,""core_id"":1,""op_count"":6009,""pipe_busy_cycles"":{""PIPE_M"":655500,""PIPE_MTE2"":102483,""PIPE_MTE3"":962,""PIPE_V"":97380},""pipe_utilization"":{""PIPE_M"":0.5508611670189208,""PIPE_MTE2"":0.08612342483539294,""PIPE_MTE3"":0.000808433932375594,""PIPE_V"":0.08183502737498477},""task_end"":714803,""task_span_cycles"":714803,""task_start"":0},{""active_any_pipe_cycles"":952657,""active_any_pipe_fraction"":0.8005823749637592,""core_id"":2,""op_count"":8007,""pipe_busy_cycles"":{""PIPE_M"":873600,""PIPE_MTE2"":144654,""PIPE_MTE3"":1344,""PIPE_V"":129996},""pipe_utilization"":{""PIPE_M"":0.7341454088599989,""PIPE_MTE2"":0.12156258009756671,""PIPE_MTE3"":0.001129454475169229,""PIPE_V"":0.10924446722775231},""task_end"":952657,""task_span_cycles"":952657,""task_start"":0}]",b1,1189955,167424,0,0,0,False,0,317.70492160506546,3c121d34ca36a17a6f600511693dac418e78d42540083390ab92b54132718690,81bf08f5eb4910146127dc0f67463cdbbc71da5fc8a90085bf6ed3177f85d208,115d64fdb692fc948d3bc5862924d3e460bfe5e0036d8de5de39cd0277744551
case_062,4,success,stage1_actual_winner,verified_stage1_global_fallback,892782,330240,330240,0,139776,91,4,"[{""active_any_pipe_cycles"":892782,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":7656,""pipe_busy_cycles"":{""PIPE_M"":815400,""PIPE_MTE2"":141237,""PIPE_MTE3"":198,""PIPE_V"":125532},""pipe_utilization"":{""PIPE_M"":0.9133248654206738,""PIPE_MTE2"":0.15819875400713723,""PIPE_MTE3"":0.00022177866489243733,""PIPE_V"":0.14060767354180528},""task_end"":892782,""task_span_cycles"":892782,""task_start"":0},{""active_any_pipe_cycles"":536682,""active_any_pipe_fraction"":0.6011344314737528,""core_id"":1,""op_count"":4512,""pipe_busy_cycles"":{""PIPE_M"":492000,""PIPE_MTE2"":133977,""PIPE_MTE3"":2842,""PIPE_V"":72864},""pipe_utilization"":{""PIPE_M"":0.5510863794296929,""PIPE_MTE2"":0.15006686962774787,""PIPE_MTE3"":0.0031833079071934695,""PIPE_V"":0.08161454868041694},""task_end"":536682,""task_span_cycles"":536682,""task_start"":0},{""active_any_pipe_cycles"":714906,""active_any_pipe_fraction"":0.8007621121393577,""core_id"":2,""op_count"":6013,""pipe_busy_cycles"":{""PIPE_M"":655500,""PIPE_MTE2"":170590,""PIPE_MTE3"":3475,""PIPE_V"":97164},""pipe_utilization"":{""PIPE_M"":0.7342217921060237,""PIPE_MTE2"":0.1910768810303075,""PIPE_MTE3"":0.003892327578288989,""PIPE_V"":0.10883283937176153},""task_end"":714906,""task_span_cycles"":714906,""task_start"":0},{""active_any_pipe_cycles"":714870,""active_any_pipe_fraction"":0.8007217887457408,""core_id"":3,""op_count"":6011,""pipe_busy_cycles"":{""PIPE_M"":655500,""PIPE_MTE2"":170590,""PIPE_MTE3"":3483,""PIPE_V"":97128},""pipe_utilization"":{""PIPE_M"":0.7342217921060237,""PIPE_MTE2"":0.1910768810303075,""PIPE_MTE3"":0.003901288332426057,""PIPE_V"":0.10879251597814472},""task_end"":714870,""task_span_cycles"":714870,""task_start"":0}]",b1,892782,330240,0,0,0,False,0,534.5366878081113,df379df306718058359bbf66a49f6845162710b062a9bde7f7984a7124049262,26fa0c2dd8592fdf2b280872aa13caf7709c1a009923a428517357eaa393ea23,757a2083364bee24e7e90266485f80170d51a943097a0152c333a389df644f26
case_062,5,success,map_locality@b1,scene_b_fixed_partition_mapping,715345,410112,410112,0,170496,111,5,"[{""active_any_pipe_cycles"":572417,""active_any_pipe_fraction"":0.8001971076892967,""core_id"":0,""op_count"":4812,""pipe_busy_cycles"":{""PIPE_M"":524700,""PIPE_MTE2"":175873,""PIPE_MTE3"":3245,""PIPE_V"":77544},""pipe_utilization"":{""PIPE_M"":0.7334922310213953,""PIPE_MTE2"":0.24585759318930026,""PIPE_MTE3"":0.0045362727075746664,""PIPE_V"":0.10840084155197842},""task_end"":572417,""task_span_cycles"":572417,""task_start"":0},{""active_any_pipe_cycles"":715345,""active_any_pipe_fraction"":1.0,""core_id"":1,""op_count"":6185,""pipe_busy_cycles"":{""PIPE_M"":650700,""PIPE_MTE2"":170922,""PIPE_MTE3"":26,""PIPE_V"":101700},""pipe_utilization"":{""PIPE_M"":0.9096310172014902,""PIPE_MTE2"":0.2389364572339221,""PIPE_MTE3"":3.634609873557514e-05,""PIPE_V"":0.1421691631310766},""task_end"":715345,""task_span_cycles"":715345,""task_start"":0},{""active_any_pipe_cycles"":572399,""active_any_pipe_fraction"":0.8001719450055568,""core_id"":2,""op_count"":4814,""pipe_busy_cycles"":{""PIPE_M"":524700,""PIPE_MTE2"":192579,""PIPE_MTE3"":3640,""PIPE_V"":77616},""pipe_utilization"":{""PIPE_M"":0.7334922310213953,""PIPE_MTE2"":0.2692113595537817,""PIPE_MTE3"":0.00508845382298052,""PIPE_V"":0.10850149228693846},""task_end"":572399,""task_span_cycles"":572399,""task_start"":0},{""active_any_pipe_cycles"":572399,""active_any_pipe_fraction"":0.8001719450055568,""core_id"":3,""op_count"":4814,""pipe_busy_cycles"":{""PIPE_M"":524700,""PIPE_MTE2"":192579,""PIPE_MTE3"":3719,""PIPE_V"":77616},""pipe_utilization"":{""PIPE_M"":0.7334922310213953,""PIPE_MTE2"":0.2692113595537817,""PIPE_MTE3"":0.00519889004606169,""PIPE_V"":0.10850149228693846},""task_end"":572399,""task_span_cycles"":572399,""task_start"":0},{""active_any_pipe_cycles"":429663,""active_any_pipe_fraction"":0.600637454654747,""core_id"":4,""op_count"":3611,""pipe_busy_cycles"":{""PIPE_M"":393600,""PIPE_MTE2"":156350,""PIPE_MTE3"":2989,""PIPE_V"":58212},""pipe_utilization"":{""PIPE_M"":0.5502240177816299,""PIPE_MTE2"":0.21856586681950668,""PIPE_MTE3"":0.004178403427716696,""PIPE_V"":0.08137611921520385},""task_end"":429663,""task_span_cycles"":429663,""task_start"":0}]",b1,715381,419328,-36,-9216,0,True,0,682.5781642775983,2a7cab92a18a2cded119ac0dd5ff4f3a867193cce332ad4a3b3b84c6d0b9d53b,62ee7e81b042260abe4eae40d52a0b25d34255192642d4e3a6f2e4773da42732,4616ea3e703f9ab4df43ae2fefc63c4fddf3ae8783ccbb84e42f081df9ccc466
case_063,1,success,stage1_actual_winner,verified_stage1_global_fallback,1070397,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":1070397,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":8995,""pipe_busy_cycles"":{""PIPE_M"":981600,""PIPE_MTE2"":84151,""PIPE_MTE3"":26,""PIPE_V"":147168},""pipe_utilization"":{""PIPE_M"":0.9170429289319757,""PIPE_MTE2"":0.07861662542028798,""PIPE_MTE3"":2.429005312982006e-05,""PIPE_V"":0.13748917457728302},""task_end"":1070397,""task_span_cycles"":1070397,""task_start"":0}]",single,1070397,0,0,0,0,False,0,0.6127602513879538,22ba1aa466d54b5388d6a4f595e2c379d9b03d96a9122f8f166ba87ce165e289,2e9f6e5c6ad286a9ccd480a1b0c777a45fe34b171855633bb43d327ee48bdec9,427c0b14d35f93fd3d02135c4fb2858360a36ae159fd69031fa13d219db46412
case_063,2,success,stage1_actual_winner,verified_stage1_global_fallback,663139,26102784,15057408,11045376,5646336,3676,2,"[{""active_any_pipe_cycles"":661082,""active_any_pipe_fraction"":0.9968980862232504,""core_id"":0,""op_count"":10459,""pipe_busy_cycles"":{""PIPE_M"":490500,""PIPE_MTE2"":429135,""PIPE_MTE3"":190827,""PIPE_V"":73836},""pipe_utilization"":{""PIPE_M"":0.7396639316945618,""PIPE_MTE2"":0.6471267713103889,""PIPE_MTE3"":0.28776319896733565,""PIPE_V"":0.11134317239673734},""task_end"":663139,""task_span_cycles"":663139,""task_start"":0},{""active_any_pipe_cycles"":659866,""active_any_pipe_fraction"":0.9950643831836161,""core_id"":1,""op_count"":10442,""pipe_busy_cycles"":{""PIPE_M"":491100,""PIPE_MTE2"":429890,""PIPE_MTE3"":189796,""PIPE_V"":73332},""pipe_utilization"":{""PIPE_M"":0.7405687193785918,""PIPE_MTE2"":0.6482652958127934,""PIPE_MTE3"":0.28620847213027734,""PIPE_V"":0.1105831507421521},""task_end"":662443,""task_span_cycles"":662443,""task_start"":0}]",b2a_w16,663139,26102784,0,0,0,False,0,37.365039598196745,caba1bc3f60bd4d8c907904f40840db1e30b640af48028b8e05799e330610e60,f52f9e06214392b7ddd20fa6d555dc020762ed7716941ba52fbdd1d4f89e945c,9e2c68efa0dc1911947311a69a370bab27ed3acf99418160e452b2a629191b08
case_063,3,success,stage1_actual_winner,verified_stage1_global_fallback,446447,201216,201216,0,84480,55,3,"[{""active_any_pipe_cycles"":446447,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":3838,""pipe_busy_cycles"":{""PIPE_M"":407400,""PIPE_MTE2"":59452,""PIPE_MTE3"":108,""PIPE_V"":62964},""pipe_utilization"":{""PIPE_M"":0.9125383304177204,""PIPE_MTE2"":0.13316698286694725,""PIPE_MTE3"":0.00024191001395462396,""PIPE_V"":0.14103353813554576},""task_end"":446447,""task_span_cycles"":446447,""task_start"":0},{""active_any_pipe_cycles"":268801,""active_any_pipe_fraction"":0.6020893857501562,""core_id"":1,""op_count"":2263,""pipe_busy_cycles"":{""PIPE_M"":246300,""PIPE_MTE2"":46302,""PIPE_MTE3"":1091,""PIPE_V"":36180},""pipe_utilization"":{""PIPE_M"":0.5516892262687396,""PIPE_MTE2"":0.10371219876043516,""PIPE_MTE3"":0.002443739122449025,""PIPE_V"":0.08103985467479903},""task_end"":268801,""task_span_cycles"":268801,""task_start"":0},{""active_any_pipe_cycles"":357683,""active_any_pipe_fraction"":0.8011768474197385,""core_id"":2,""op_count"":3011,""pipe_busy_cycles"":{""PIPE_M"":327900,""PIPE_MTE2"":51254,""PIPE_MTE3"":1467,""PIPE_V"":48024},""pipe_utilization"":{""PIPE_M"":0.7344656812566778,""PIPE_MTE2"":0.114804220881762,""PIPE_MTE3"":0.0032859443562169755,""PIPE_V"":0.10756931953848946},""task_end"":357683,""task_span_cycles"":357683,""task_start"":0}]",b1,446447,201216,0,0,0,False,0,92.09942200034857,69a9c2a31cd6c482f8339392a213de70b2c659972975e570e8238028f50864fe,f4f4c560f75186b8d53859d67c9f7e30f126b8c9789fdc4ec88f831c181a866f,aa269d03776539a8703fcee3239d83c5bd978736de658e23c0a582b8df0544c6
case_063,4,success,stage1_actual_winner,verified_stage1_global_fallback,335694,278016,278016,0,113664,74,4,"[{""active_any_pipe_cycles"":335694,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":2931,""pipe_busy_cycles"":{""PIPE_M"":304200,""PIPE_MTE2"":54978,""PIPE_MTE3"":165,""PIPE_V"":48276},""pipe_utilization"":{""PIPE_M"":0.9061824161289747,""PIPE_MTE2"":0.16377415145936478,""PIPE_MTE3"":0.0004915190620028955,""PIPE_V"":0.14380954083182898},""task_end"":335694,""task_span_cycles"":335694,""task_start"":0},{""active_any_pipe_cycles"":268832,""active_any_pipe_fraction"":0.8008245604628025,""core_id"":1,""op_count"":2262,""pipe_busy_cycles"":{""PIPE_M"":246300,""PIPE_MTE2"":66012,""PIPE_MTE3"":2473,""PIPE_V"":35892},""pipe_utilization"":{""PIPE_M"":0.7337039089170495,""PIPE_MTE2"":0.19664337164203113,""PIPE_MTE3"":0.0073668281232312765,""PIPE_V"":0.10691880105095712},""task_end"":268832,""task_span_cycles"":268832,""task_start"":0},{""active_any_pipe_cycles"":201902,""active_any_pipe_fraction"":0.6014465554939915,""core_id"":2,""op_count"":1699,""pipe_busy_cycles"":{""PIPE_M"":184800,""PIPE_MTE2"":51224,""PIPE_MTE3"":1910,""PIPE_V"":27000},""pipe_utilization"":{""PIPE_M"":0.5505013494432429,""PIPE_MTE2"":0.15259134807294739,""PIPE_MTE3"":0.005689705505609275,""PIPE_V"":0.08043039196411017},""task_end"":201902,""task_span_cycles"":201902,""task_start"":0},{""active_any_pipe_cycles"":268832,""active_any_pipe_fraction"":0.8008245604628025,""core_id"":3,""op_count"":2262,""pipe_busy_cycles"":{""PIPE_M"":246300,""PIPE_MTE2"":66012,""PIPE_MTE3"":2334,""PIPE_V"":36000},""pipe_utilization"":{""PIPE_M"":0.7337039089170495,""PIPE_MTE2"":0.19664337164203113,""PIPE_MTE3"":0.006952760549786412,""PIPE_V"":0.10724052261881356},""task_end"":268832,""task_span_cycles"":268832,""task_start"":0}]",b1,335694,278016,0,0,0,False,0,120.933543369174,5e68e85e6bb309cac5554f26d3c1b7007f20f5e898760e24df81c3caeef1811b,4a5b5fffc1a48c983933b3d212aa4248bc3288d401f2f427450cbf81bfd5535f,5d9ae0ce14e559acaba8b8bbcccd8ac2aaebe7f7edc823d16f01eddd68a531e3
case_063,5,success,stage1_actual_winner,verified_stage1_global_fallback,266761,287232,287232,0,136704,89,5,"[{""active_any_pipe_cycles"":215475,""active_any_pipe_fraction"":0.8077455100258284,""core_id"":0,""op_count"":1957,""pipe_busy_cycles"":{""PIPE_M"":193500,""PIPE_MTE2"":52503,""PIPE_MTE3"":26,""PIPE_V"":32508},""pipe_utilization"":{""PIPE_M"":0.7253684009281717,""PIPE_MTE2"":0.19681662611851058,""PIPE_MTE3"":9.7465521571744e-05,""PIPE_V"":0.12186189135593284},""task_end"":266761,""task_span_cycles"":266761,""task_start"":0},{""active_any_pipe_cycles"":215405,""active_any_pipe_fraction"":0.807483102852366,""core_id"":1,""op_count"":1806,""pipe_busy_cycles"":{""PIPE_M"":197100,""PIPE_MTE2"":61940,""PIPE_MTE3"":1459,""PIPE_V"":28836},""pipe_utilization"":{""PIPE_M"":0.7388636269919516,""PIPE_MTE2"":0.23219286177514703,""PIPE_MTE3"":0.0054693152297374805,""PIPE_V"":0.1080967607708773},""task_end"":215405,""task_span_cycles"":215405,""task_start"":0},{""active_any_pipe_cycles"":215089,""active_any_pipe_fraction"":0.8062985218978787,""core_id"":2,""op_count"":1803,""pipe_busy_cycles"":{""PIPE_M"":196800,""PIPE_MTE2"":55263,""PIPE_MTE3"":1287,""PIPE_V"":28692},""pipe_utilization"":{""PIPE_M"":0.7377390248199699,""PIPE_MTE2"":0.20716296610074186,""PIPE_MTE3"":0.0048245433178013275,""PIPE_V"":0.1075569517283261},""task_end"":215089,""task_span_cycles"":215089,""task_start"":0},{""active_any_pipe_cycles"":215405,""active_any_pipe_fraction"":0.807483102852366,""core_id"":3,""op_count"":1805,""pipe_busy_cycles"":{""PIPE_M"":197100,""PIPE_MTE2"":66041,""PIPE_MTE3"":2483,""PIPE_V"":28548},""pipe_utilization"":{""PIPE_M"":0.7388636269919516,""PIPE_MTE2"":0.24756617346613635,""PIPE_MTE3"":0.00930795731010155,""PIPE_V"":0.1070171426857749},""task_end"":215405,""task_span_cycles"":215405,""task_start"":0},{""active_any_pipe_cycles"":215405,""active_any_pipe_fraction"":0.807483102852366,""core_id"":4,""op_count"":1805,""pipe_busy_cycles"":{""PIPE_M"":197100,""PIPE_MTE2"":66041,""PIPE_MTE3"":2520,""PIPE_V"":28584},""pipe_utilization"":{""PIPE_M"":0.7388636269919516,""PIPE_MTE2"":0.24756617346613635,""PIPE_MTE3"":0.009446658244645956,""PIPE_V"":0.1071520949464127},""task_end"":215405,""task_span_cycles"":215405,""task_start"":0}]",b1,266761,287232,0,0,0,False,0,140.14413615502417,b218129a9d3229309d70a7af66c8a7f881d128c064089879316cfd571fcfabbd,fbcf6c9b3b703c30c7b38ccdc30f213e2746e7a51af7b513b0244a5359743244,db72cbb3258c2c63f199087ce1adb45d2ace62de192631c0b99a2f80355b09f1
case_064,1,success,stage1_actual_winner,verified_stage1_global_fallback,19116,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":19116,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":972,""pipe_busy_cycles"":{""PIPE_M"":7308,""PIPE_MTE2"":630,""PIPE_MTE3"":32,""PIPE_V"":15744},""pipe_utilization"":{""PIPE_M"":0.3822975517890772,""PIPE_MTE2"":0.03295668549905838,""PIPE_MTE3"":0.0016739903745553464,""PIPE_V"":0.8236032642812304},""task_end"":19116,""task_span_cycles"":19116,""task_start"":0}]",single,19116,0,0,0,0,False,0,0.06754841282963753,8a238951c2570c526b3eb7e15370b4a18f94f353732e7bb3f7270be821613e4d,8e255667637d48dc008148e4b6ee94f9f40ae6b096eb559a555827f5c82c0b70,70a11189e8d5002b83b8f58a17108f2d3428f84988b5a9a6ed69dcb5ab72a067
case_064,2,success,map_locality@b2a_w16,scene_b_fixed_partition_mapping,14089,62086,62086,0,27952,95,2,"[{""active_any_pipe_cycles"":8518,""active_any_pipe_fraction"":0.6045851373411881,""core_id"":0,""op_count"":533,""pipe_busy_cycles"":{""PIPE_M"":2988,""PIPE_MTE2"":725,""PIPE_MTE3"":335,""PIPE_V"":7073},""pipe_utilization"":{""PIPE_M"":0.21208034636950812,""PIPE_MTE2"":0.05145858471147704,""PIPE_MTE3"":0.023777415004613528,""PIPE_V"":0.5020228547093477},""task_end"":14089,""task_span_cycles"":14089,""task_start"":0},{""active_any_pipe_cycles"":10396,""active_any_pipe_fraction"":0.7378806160834693,""core_id"":1,""op_count"":641,""pipe_busy_cycles"":{""PIPE_M"":4320,""PIPE_MTE2"":759,""PIPE_MTE3"":325,""PIPE_V"":8671},""pipe_utilization"":{""PIPE_M"":0.3066221875221804,""PIPE_MTE2"":0.05387181489104975,""PIPE_MTE3"":0.023067641422386258,""PIPE_V"":0.6154446731492654},""task_end"":13774,""task_span_cycles"":13774,""task_start"":0}]",b2a_w16,14237,63430,-148,-1344,0,True,0,1.7184551935642958,189e1b356e3b4da6eccbaa38ee7d61c7b5e345dd51211263d5f87ff3527cfd87,143ce6b9d2f10f74155141925a1ff2c50660a2b8a16a6daa60e82b6802d83cdb,9edb065167b89a8203e9642f9dc220d74d9dce173d4a0b25c5a74c0fab22cd9c
case_064,3,success,map_locality@b2a_w8,scene_b_fixed_partition_mapping,11941,71434,71434,0,28384,74,3,"[{""active_any_pipe_cycles"":6306,""active_any_pipe_fraction"":0.528096474332133,""core_id"":0,""op_count"":354,""pipe_busy_cycles"":{""PIPE_M"":2258,""PIPE_MTE2"":584,""PIPE_MTE3"":206,""PIPE_V"":4879},""pipe_utilization"":{""PIPE_M"":0.18909639058705302,""PIPE_MTE2"":0.048907126706306,""PIPE_MTE3"":0.017251486475169584,""PIPE_V"":0.4085922452055942},""task_end"":11853,""task_span_cycles"":11853,""task_start"":0},{""active_any_pipe_cycles"":9319,""active_any_pipe_fraction"":0.7804204003014823,""core_id"":1,""op_count"":584,""pipe_busy_cycles"":{""PIPE_M"":4016,""PIPE_MTE2"":680,""PIPE_MTE3"":335,""PIPE_V"":7867},""pipe_utilization"":{""PIPE_M"":0.3363202411858303,""PIPE_MTE2"":0.05694665438405494,""PIPE_MTE3"":0.028054601792144713,""PIPE_V"":0.6588225441755297},""task_end"":11775,""task_span_cycles"":9560,""task_start"":2215},{""active_any_pipe_cycles"":3594,""active_any_pipe_fraction"":0.30097981743572566,""core_id"":2,""op_count"":208,""pipe_busy_cycles"":{""PIPE_M"":1034,""PIPE_MTE2"":543,""PIPE_MTE3"":58,""PIPE_V"":2998},""pipe_utilization"":{""PIPE_M"":0.08659241269575413,""PIPE_MTE2"":0.045473578427267396,""PIPE_MTE3"":0.00485721463863998,""PIPE_V"":0.25106774976970103},""task_end"":11941,""task_span_cycles"":9522,""task_start"":2419}]",b2a_w8,12510,64330,-569,7104,0,True,0,2.86462838947773,1614c7ecb6fccec52f3a5d4063ed418d4b1b142958cc522724dbcd38936f2282,04d41b18fdf6527a11136622c50799f57df6ee261245e9b2dcc0a21be7e6d578,6db7b6124bf4030c1da6d5305f932191f755af0fc0269bacee0a2aab5b59d842
case_064,4,success,map_locality@b2a_w16,scene_b_fixed_partition_mapping,11251,93964,93964,0,39904,136,4,"[{""active_any_pipe_cycles"":8317,""active_any_pipe_fraction"":0.7392231801617634,""core_id"":0,""op_count"":481,""pipe_busy_cycles"":{""PIPE_M"":3336,""PIPE_MTE2"":768,""PIPE_MTE3"":382,""PIPE_V"":6919},""pipe_utilization"":{""PIPE_M"":0.296506977157586,""PIPE_MTE2"":0.06826059905786153,""PIPE_MTE3"":0.03395253755221758,""PIPE_V"":0.6149675584392499},""task_end"":11087,""task_span_cycles"":11087,""task_start"":0},{""active_any_pipe_cycles"":4235,""active_any_pipe_fraction"":0.37641098569016085,""core_id"":1,""op_count"":321,""pipe_busy_cycles"":{""PIPE_M"":2060,""PIPE_MTE2"":714,""PIPE_MTE3"":384,""PIPE_V"":3175},""pipe_utilization"":{""PIPE_M"":0.1830948360145765,""PIPE_MTE2"":0.06346102568660564,""PIPE_MTE3"":0.03413029952893076,""PIPE_V"":0.28219713803217494},""task_end"":11251,""task_span_cycles"":11251,""task_start"":0},{""active_any_pipe_cycles"":3298,""active_any_pipe_fraction"":0.29312949960003554,""core_id"":2,""op_count"":194,""pipe_busy_cycles"":{""PIPE_M"":928,""PIPE_MTE2"":572,""PIPE_MTE3"":104,""PIPE_V"":2503},""pipe_utilization"":{""PIPE_M"":0.08248155719491601,""PIPE_MTE2"":0.05083992533996978,""PIPE_MTE3"":0.009243622789085415,""PIPE_V"":0.22246911385654608},""task_end"":10829,""task_span_cycles"":9210,""task_start"":1619},{""active_any_pipe_cycles"":3886,""active_any_pipe_fraction"":0.34539152075371077,""core_id"":3,""op_count"":274,""pipe_busy_cycles"":{""PIPE_M"":984,""PIPE_MTE2"":603,""PIPE_MTE3"":128,""PIPE_V"":3147},""pipe_utilization"":{""PIPE_M"":0.08745889254288508,""PIPE_MTE2"":0.05359523597902409,""PIPE_MTE3"":0.011376766509643588,""PIPE_V"":0.2797084703581904},""task_end"":11146,""task_span_cycles"":9365,""task_start"":1781}]",b2a_w16,11821,97742,-570,-3778,0,True,0,3.4620425291359425,c683db0eb87c33a802f909ad6c8c7e77da339287f2b0df59aa6237fc4472d379,e0f7b23b2a765ef5ffcfdb297ecfdea21cde9ab85a8510cfe1d367e0247de01c,9c71adafb8b5435d9695c0f438c11959c1b6273d83be274f1ae006b9cc64227d
case_064,5,success,map_locality@b2a_w16,scene_b_fixed_partition_mapping,10947,91024,91024,0,38416,132,5,"[{""active_any_pipe_cycles"":8214,""active_any_pipe_fraction"":0.7503425596053713,""core_id"":0,""op_count"":477,""pipe_busy_cycles"":{""PIPE_M"":3292,""PIPE_MTE2"":745,""PIPE_MTE3"":298,""PIPE_V"":6835},""pipe_utilization"":{""PIPE_M"":0.30072165890198227,""PIPE_MTE2"":0.0680551749337718,""PIPE_MTE3"":0.027222069973508723,""PIPE_V"":0.6243719740568192},""task_end"":10781,""task_span_cycles"":10781,""task_start"":0},{""active_any_pipe_cycles"":1466,""active_any_pipe_fraction"":0.13391796839316708,""core_id"":1,""op_count"":116,""pipe_busy_cycles"":{""PIPE_M"":436,""PIPE_MTE2"":367,""PIPE_MTE3"":86,""PIPE_V"":1033},""pipe_utilization"":{""PIPE_M"":0.03982826345117384,""PIPE_MTE2"":0.03352516671234128,""PIPE_MTE3"":0.00785603361651594,""PIPE_V"":0.0943637526262903},""task_end"":9742,""task_span_cycles"":9742,""task_start"":0},{""active_any_pipe_cycles"":5019,""active_any_pipe_fraction"":0.45848177582899424,""core_id"":2,""op_count"":294,""pipe_busy_cycles"":{""PIPE_M"":2104,""PIPE_MTE2"":580,""PIPE_MTE3"":213,""PIPE_V"":3762},""pipe_utilization"":{""PIPE_M"":0.19219877592034348,""PIPE_MTE2"":0.05298255229743309,""PIPE_MTE3"":0.019457385585091806,""PIPE_V"":0.34365579610852287},""task_end"":10664,""task_span_cycles"":9036,""task_start"":1628},{""active_any_pipe_cycles"":2543,""active_any_pipe_fraction"":0.23230108705581437,""core_id"":3,""op_count"":212,""pipe_busy_cycles"":{""PIPE_M"":664,""PIPE_MTE2"":490,""PIPE_MTE3"":86,""PIPE_V"":2183},""pipe_utilization"":{""PIPE_M"":0.06065588745775098,""PIPE_MTE2"":0.04476112176852105,""PIPE_MTE3"":0.00785603361651594,""PIPE_V"":0.19941536494016626},""task_end"":10685,""task_span_cycles"":8905,""task_start"":1780},{""active_any_pipe_cycles"":2714,""active_any_pipe_fraction"":0.24792180506074724,""core_id"":4,""op_count"":166,""pipe_busy_cycles"":{""PIPE_M"":812,""PIPE_MTE2"":513,""PIPE_MTE3"":140,""PIPE_V"":1931},""pipe_utilization"":{""PIPE_M"":0.07417557321640632,""PIPE_MTE2"":0.046862154014798575,""PIPE_MTE3"":0.012788891933863159,""PIPE_V"":0.17639535945921256},""task_end"":10947,""task_span_cycles"":10947,""task_start"":0}]",inherit_k4,11821,97742,-874,-6718,0,True,0,4.646284095942974,f494621bcfdbd66819bb030031ec75f9c02f31fe49ba7c5e99150d4e116e3cf6,945c85649111ceca9024e93623d30cc5ec6ac5c858977f1d2b5065f20b2704d8,4bfc5bbcdcb38a997446317e2520f6842beceeaa2f47bd4be591a0e6b1a45908
