case,cores,candidate,gain_pct,relation
case_076,2,map_locality@b2a_w4,-6.164774292845674,worse
case_076,2,map_locality@b2a_w8,-17.6582688063157,worse
case_076,2,map_locality@b2a_w16,-18.584652353499944,worse
case_076,3,map_locality@b0,-72.79885323950411,worse
case_076,3,map_locality@b1,1.108435311970325,better
case_076,3,map_locality@b2a_w4,-2.2114352143548057,worse
case_076,3,map_locality@b2a_w8,-16.62561453406338,worse
case_076,3,map_locality@b2a_w16,-15.889088803499961,worse
case_076,4,map_locality@b0,-62.531634198798486,worse
case_076,4,map_locality@b1,-0.07845539804158783,worse
case_076,4,map_locality@b2a_w4,0.4051697842024175,better
case_076,4,map_locality@b2a_w8,-14.620234513137078,worse
case_076,4,map_locality@b2a_w16,-14.835211351345762,worse
case_076,5,map_locality@b0,-183.06427700424584,worse
case_076,5,map_locality@b1,1.382488686926404,better
case_076,5,map_locality@b2a_w4,-53.288294337289564,worse
case_076,5,map_locality@b2a_w8,-75.85243480055554,worse
case_076,5,map_locality@b2a_w16,-73.94978356226855,worse
case_077,2,map_locality@b0,-67.29520750318505,worse
case_077,2,map_locality@b1,-6.854652896370388,worse
case_077,2,map_locality@b2a_w4,-1.3739801035482908,worse
case_077,2,map_locality@b2a_w8,0.0,tie
case_077,2,map_locality@b2a_w16,-5.595877043181264,worse
case_077,3,map_locality@b0,-126.6515745866481,worse
case_077,3,map_locality@b1,-26.176815632217618,worse
case_077,3,map_locality@b2a_w4,-10.802140997910328,worse
case_077,3,map_locality@b2a_w8,0.17688895406386332,better
case_077,3,map_locality@b2a_w16,0.32353264655204017,better
case_077,4,map_locality@b0,-208.72972229859775,worse
case_077,4,map_locality@b1,-101.19666558352289,worse
case_077,4,map_locality@b2a_w4,-19.002299597570424,worse
case_077,4,map_locality@b2a_w8,1.2347839128152573,better
case_077,4,map_locality@b2a_w16,-4.90914090034244,worse
case_077,5,map_locality@b0,-251.00700214467312,worse
case_077,5,map_locality@b1,-88.25613930433053,worse
case_077,5,map_locality@b2a_w4,-25.686366412430583,worse
case_077,5,map_locality@b2a_w8,1.5019813370829604,better
case_077,5,map_locality@b2a_w16,-12.681977644268326,worse
case_078,2,map_locality@b0,-17.887200899429626,worse
case_078,2,map_locality@b1,-17.887200899429626,worse
case_078,2,map_locality@b2a_w4,-12.006300497043368,worse
case_078,2,map_locality@b2a_w8,-9.308946967698729,worse
case_078,2,map_locality@b2a_w16,0.0,tie
case_078,3,map_locality@b0,-32.62934952956202,worse
case_078,3,map_locality@b1,-28.090752421905066,worse
case_078,3,map_locality@b2a_w4,-15.856018650202731,worse
case_078,3,map_locality@b2a_w8,-8.023240249636087,worse
case_078,3,map_locality@b2a_w16,0.0,tie
case_078,4,map_locality@b0,-17.756690596033778,worse
case_078,4,map_locality@b1,-23.659634549972036,worse
case_078,4,map_locality@b2a_w4,-16.76944375681895,worse
case_078,4,map_locality@b2a_w8,-13.24440043641298,worse
case_078,4,map_locality@b2a_w16,0.0,tie
case_078,5,map_locality@b0,-383.8406038359259,worse
case_078,5,map_locality@b1,-46.06587914009853,worse
case_078,5,map_locality@b2a_w4,-12.273529919968983,worse
case_078,5,map_locality@b2a_w8,-7.828205139011223,worse
case_078,5,map_locality@b2a_w16,0.1818503643328852,better
case_079,2,map_locality@b0,-0.1435282073641479,worse
case_079,2,map_locality@b1,-27.685253916894748,worse
case_079,2,map_locality@b2a_w4,-23.149700425160404,worse
case_079,2,map_locality@b2a_w8,-40.08320674664132,worse
case_079,2,map_locality@b2a_w16,-40.08320674664132,worse
case_079,3,map_locality@b0,-0.24517050874802115,worse
case_079,3,map_locality@b1,-49.186249708483615,worse
case_079,3,map_locality@b2a_w4,-34.62441160391366,worse
case_079,3,map_locality@b2a_w8,-53.2040046494735,worse
case_079,3,map_locality@b2a_w16,-53.2040046494735,worse
case_079,4,map_locality@b0,-0.63100156800872,worse
case_079,4,map_locality@b1,-24.940560698066296,worse
case_079,4,map_locality@b2a_w4,-45.73554307016237,worse
case_079,4,map_locality@b2a_w8,-69.59384606980012,worse
case_079,4,map_locality@b2a_w16,-69.59384606980012,worse
case_079,5,map_locality@b0,-287.5391238011497,worse
case_079,5,map_locality@b1,-21.144015520099583,worse
case_079,5,map_locality@b2a_w4,-27.007353577186546,worse
case_079,5,map_locality@b2a_w8,-48.953141187771486,worse
case_079,5,map_locality@b2a_w16,-48.953141187771486,worse
case_080,2,map_locality@b0,-54.09565262992291,worse
case_080,2,map_locality@b1,-15.333263411820232,worse
case_080,2,map_locality@b2a_w4,-2.1348785987728776,worse
case_080,2,map_locality@b2a_w8,-9.76401489328229,worse
case_080,2,map_locality@b2a_w16,-9.76401489328229,worse
case_080,3,map_locality@b0,0.0,tie
case_080,3,map_locality@b1,-80.78628026818862,worse
case_080,3,map_locality@b2a_w4,-25.536100182855876,worse
case_080,3,map_locality@b2a_w8,-38.92983136624739,worse
case_080,3,map_locality@b2a_w16,-38.92983136624739,worse
case_080,4,map_locality@b0,-171.21128165346042,worse
case_080,4,map_locality@b1,-71.36643209397684,worse
case_080,4,map_locality@b2a_w4,-10.746938549343382,worse
case_080,4,map_locality@b2a_w8,-42.81505698084631,worse
case_080,4,map_locality@b2a_w16,-42.81505698084631,worse
case_080,5,map_locality@b0,-188.55075171335582,worse
case_080,5,map_locality@b1,-2.150421333123568,worse
case_080,5,map_locality@b2a_w4,-31.475600043264077,worse
case_080,5,map_locality@b2a_w8,-51.034896412031344,worse
case_080,5,map_locality@b2a_w16,-51.034896412031344,worse
case_081,2,map_locality@b0,-81.07695427596656,worse
case_081,2,map_locality@b1,0.0,tie
case_081,2,map_locality@b2a_w4,-35.992317694353986,worse
case_081,2,map_locality@b2a_w8,-53.84771379832755,worse
case_081,2,map_locality@b2a_w16,-70.12251130277112,worse
case_081,3,map_locality@b0,-138.61135563380282,worse
case_081,3,map_locality@b1,0.0,tie
case_081,3,map_locality@b2a_w4,-46.57318913480885,worse
case_081,3,map_locality@b2a_w8,-63.81885060362173,worse
case_081,3,map_locality@b2a_w16,-77.44278169014085,worse
case_081,4,map_locality@b0,-197.5905740276035,worse
case_081,4,map_locality@b1,0.0,tie
case_081,4,map_locality@b2a_w4,-60.46698557089084,worse
case_081,4,map_locality@b2a_w8,-81.5146643663739,worse
case_081,4,map_locality@b2a_w16,-92.92267879548307,worse
case_081,5,map_locality@b0,-223.96755949204993,worse
case_081,5,map_locality@b1,2.4373065841425676,better
case_081,5,map_locality@b2a_w4,-44.671859993597266,worse
case_081,5,map_locality@b2a_w8,-65.1392594173514,worse
case_081,5,map_locality@b2a_w16,-109.05773129868744,worse
case_082,2,map_locality@b0,-64.43907343942105,worse
case_082,2,map_locality@b1,-75.16348255758342,worse
case_082,2,map_locality@b2a_w4,-54.24774693856602,worse
case_082,2,map_locality@b2a_w8,-12.91273075945026,worse
case_082,2,map_locality@b2a_w16,0.4521287143727006,better
case_082,3,map_locality@b0,-107.48789337282489,worse
case_082,3,map_locality@b1,-126.27885968159941,worse
case_082,3,map_locality@b2a_w4,-87.6034061458719,worse
case_082,3,map_locality@b2a_w8,-23.657015920029618,worse
case_082,3,map_locality@b2a_w16,0.0,tie
case_082,4,map_locality@b0,-160.0334291836025,worse
case_082,4,map_locality@b1,-185.27433244463057,worse
case_082,4,map_locality@b2a_w4,-134.73942811416777,worse
case_082,4,map_locality@b2a_w8,-32.63084683525844,worse
case_082,4,map_locality@b2a_w16,0.09198634414110556,better
case_082,5,map_locality@b0,-194.70847875179635,worse
case_082,5,map_locality@b1,-209.9355026346404,worse
case_082,5,map_locality@b2a_w4,-167.0622904263327,worse
case_082,5,map_locality@b2a_w8,-47.91495586121946,worse
case_082,5,map_locality@b2a_w16,-3.563180045165264,worse
case_083,2,map_locality@b0,-141.3123555936711,worse
case_083,2,map_locality@b1,-63.61587745447993,worse
case_083,2,map_locality@b2a_w4,-1.5881560010309443,worse
case_083,2,map_locality@b2a_w8,-0.7725239660335786,worse
case_083,2,map_locality@b2a_w16,0.0,tie
case_083,3,map_locality@b0,-254.5552949061662,worse
case_083,3,map_locality@b1,-81.0593163538874,worse
case_083,3,map_locality@b2a_w4,-2.059651474530831,worse
case_083,3,map_locality@b2a_w8,-0.3344504021447721,worse
case_083,3,map_locality@b2a_w16,0.3140080428954424,better
case_083,4,map_locality@b0,-367.9004046613449,worse
case_083,4,map_locality@b1,-103.91880237932025,worse
case_083,4,map_locality@b2a_w4,-5.102270968312585,worse
case_083,4,map_locality@b2a_w8,-3.6698140326824844,worse
case_083,4,map_locality@b2a_w16,0.8738916038299096,better
case_083,5,map_locality@b0,-425.54889922110954,worse
case_083,5,map_locality@b1,-89.11192576696868,worse
case_083,5,map_locality@b2a_w4,-10.641690510252742,worse
case_083,5,map_locality@b2a_w8,0.4624662215863933,better
case_083,5,map_locality@b2a_w16,-0.6944444444444444,worse
case_084,2,map_locality@b0,-22.75891135763802,worse
case_084,2,map_locality@b1,-22.499449662315932,worse
case_084,2,map_locality@b2a_w4,0.0,tie
case_084,2,map_locality@b2a_w8,-41.43020425557917,worse
case_084,2,map_locality@b2a_w16,-41.43020425557917,worse
case_084,3,map_locality@b0,0.0,tie
case_084,3,map_locality@b1,-24.55956566453804,worse
case_084,3,map_locality@b2a_w4,-34.16660687378919,worse
case_084,3,map_locality@b2a_w8,-99.392623950635,worse
case_084,3,map_locality@b2a_w16,-99.392623950635,worse
case_084,4,map_locality@b0,-0.15016166340783907,worse
case_084,4,map_locality@b1,-23.597745658091476,worse
case_084,4,map_locality@b2a_w4,-19.080116039821593,worse
case_084,4,map_locality@b2a_w8,-110.96771204743831,worse
case_084,4,map_locality@b2a_w16,-110.96771204743831,worse
case_084,5,map_locality@b0,-75.21666959283674,worse
case_084,5,map_locality@b1,0.0,tie
case_084,5,map_locality@b2a_w4,-41.701315180438286,worse
case_084,5,map_locality@b2a_w8,-146.87584792428135,worse
case_084,5,map_locality@b2a_w16,-146.87584792428135,worse
case_085,2,map_locality@b0,-32.27400650953026,worse
case_085,2,map_locality@b1,-34.81057970322772,worse
case_085,2,map_locality@b2a_w4,-35.598103913003065,worse
case_085,2,map_locality@b2a_w8,-35.37809116859214,worse
case_085,2,map_locality@b2a_w16,0.0,tie
case_085,3,map_locality@b0,-46.170369501160394,worse
case_085,3,map_locality@b1,-52.18249311771959,worse
case_085,3,map_locality@b2a_w4,-50.815396564633836,worse
case_085,3,map_locality@b2a_w8,-50.57069843504953,worse
case_085,3,map_locality@b2a_w16,0.05247855224386555,better
case_085,4,map_locality@b0,-54.78245439038146,worse
case_085,4,map_locality@b1,-62.74718957556573,worse
case_085,4,map_locality@b2a_w4,-60.09624866479198,worse
case_085,4,map_locality@b2a_w8,-59.836497877260214,worse
case_085,4,map_locality@b2a_w16,0.0034106192844323025,better
case_085,5,map_locality@b0,-66.92905855734324,worse
case_085,5,map_locality@b1,-79.8939497957799,worse
case_085,5,map_locality@b2a_w4,-72.74205224508549,worse
case_085,5,map_locality@b2a_w8,-72.69402245486188,worse
case_085,5,map_locality@b2a_w16,-0.46768941447999335,worse
case_086,2,map_locality@b0,-57.63905219039188,worse
case_086,2,map_locality@b1,-68.4118794350767,worse
case_086,2,map_locality@b2a_w4,-44.98084185190821,worse
case_086,2,map_locality@b2a_w8,-14.564342329132835,worse
case_086,2,map_locality@b2a_w16,-1.688960203615841,worse
case_086,3,map_locality@b0,-91.95180480273866,worse
case_086,3,map_locality@b1,-101.008541558289,worse
case_086,3,map_locality@b2a_w4,-69.5591616183652,worse
case_086,3,map_locality@b2a_w8,-17.799667735060662,worse
case_086,3,map_locality@b2a_w16,2.6631538319544896,better
case_086,4,map_locality@b0,-124.68244975848292,worse
case_086,4,map_locality@b1,-147.4267994513686,worse
case_086,4,map_locality@b2a_w4,-92.76442642177032,worse
case_086,4,map_locality@b2a_w8,-22.66086230544457,worse
case_086,4,map_locality@b2a_w16,4.675293696702248,better
case_086,5,map_locality@b0,-122.95306816148846,worse
case_086,5,map_locality@b1,-144.42125350348857,worse
case_086,5,map_locality@b2a_w4,-93.92132307631145,worse
case_086,5,map_locality@b2a_w8,-27.028047786590335,worse
case_086,5,map_locality@b2a_w16,-7.3329755302443,worse
case_087,2,map_locality@b0,-74.81692879226111,worse
case_087,2,map_locality@b1,-72.44225929955402,worse
case_087,2,map_locality@b2a_w4,0.0,tie
case_087,2,map_locality@b2a_w8,-7.098350315656593,worse
case_087,2,map_locality@b2a_w16,-7.904375044530243,worse
case_087,3,map_locality@b0,-152.96811409382786,worse
case_087,3,map_locality@b1,-150.27251367322063,worse
case_087,3,map_locality@b2a_w4,0.0,tie
case_087,3,map_locality@b2a_w8,-0.9724798902719686,worse
case_087,3,map_locality@b2a_w16,-7.464637238950663,worse
case_087,4,map_locality@b0,-195.55297814470885,worse
case_087,4,map_locality@b1,-175.77797870054027,worse
case_087,4,map_locality@b2a_w4,-2.0478311458279292,worse
case_087,4,map_locality@b2a_w8,0.0,tie
case_087,4,map_locality@b2a_w16,-7.324598133888671,worse
case_087,5,map_locality@b0,-169.34969365124678,worse
case_087,5,map_locality@b1,-241.87817889875618,worse
case_087,5,map_locality@b2a_w4,-11.379010888304224,worse
case_087,5,map_locality@b2a_w8,0.0,tie
case_087,5,map_locality@b2a_w16,-9.56809412240748,worse
case_088,2,map_locality@b0,-77.81404989266414,worse
case_088,2,map_locality@b1,-79.27455770227256,worse
case_088,2,map_locality@b2a_w4,-47.97246280257606,worse
case_088,2,map_locality@b2a_w8,-15.927899918572804,worse
case_088,2,map_locality@b2a_w16,0.0,tie
case_088,3,map_locality@b0,-130.1054362545947,worse
case_088,3,map_locality@b1,-114.27645579415747,worse
case_088,3,map_locality@b2a_w4,-93.64383826658928,worse
case_088,3,map_locality@b2a_w8,-34.54536660862836,worse
case_088,3,map_locality@b2a_w16,-0.5300831882375702,worse
case_088,4,map_locality@b0,-145.97571086065113,worse
case_088,4,map_locality@b1,-138.04813013959534,worse
case_088,4,map_locality@b2a_w4,-125.51592014161196,worse
case_088,4,map_locality@b2a_w8,-35.959801922516746,worse
case_088,4,map_locality@b2a_w16,1.2043738376392032,better
case_088,5,map_locality@b0,-191.87974699001148,worse
case_088,5,map_locality@b1,-164.45038708574498,worse
case_088,5,map_locality@b2a_w4,-146.0253498424793,worse
case_088,5,map_locality@b2a_w8,-46.53088138325152,worse
case_088,5,map_locality@b2a_w16,-1.0940972476616113,worse
case_089,2,map_locality@b0,-2.179209568842341,worse
case_089,2,map_locality@b1,-2.179209568842341,worse
case_089,2,map_locality@b2a_w4,-2.660008543609233,worse
case_089,2,map_locality@b2a_w8,-0.6884970612930311,worse
case_089,2,map_locality@b2a_w16,0.0,tie
case_089,3,map_locality@b0,-205.5341509217707,worse
case_089,3,map_locality@b1,-32.850480061363214,worse
case_089,3,map_locality@b2a_w4,-4.011532052581928,worse
case_089,3,map_locality@b2a_w8,-0.9662943142043501,worse
case_089,3,map_locality@b2a_w16,-0.13048499863343413,worse
case_089,4,map_locality@b0,-4.78614293187255,worse
case_089,4,map_locality@b1,-37.238225665199224,worse
case_089,4,map_locality@b2a_w4,-2.6372864221186454,worse
case_089,4,map_locality@b2a_w8,-0.7023751447363007,worse
case_089,4,map_locality@b2a_w16,0.0,tie
case_089,5,map_locality@b0,-7.357567284166375,worse
case_089,5,map_locality@b1,-7.357567284166375,worse
case_089,5,map_locality@b2a_w4,-1.9020156122567866,worse
case_089,5,map_locality@b2a_w8,0.0,tie
case_089,5,map_locality@b2a_w16,0.49516486077129207,better
case_090,2,map_locality@b0,-157.3732859807532,worse
case_090,2,map_locality@b1,-79.32496363374264,worse
case_090,2,map_locality@b2a_w4,-34.17882151484573,worse
case_090,2,map_locality@b2a_w8,-29.04954110806785,worse
case_090,2,map_locality@b2a_w16,0.0,tie
case_090,3,map_locality@b0,-247.60483192967448,worse
case_090,3,map_locality@b1,-87.96442425404504,worse
case_090,3,map_locality@b2a_w4,-56.06690364164663,worse
case_090,3,map_locality@b2a_w8,-34.109352645319255,worse
case_090,3,map_locality@b2a_w16,0.0,tie
case_090,4,map_locality@b0,-255.92671014199456,worse
case_090,4,map_locality@b1,-88.12422787998877,worse
case_090,4,map_locality@b2a_w4,-45.53642896193845,worse
case_090,4,map_locality@b2a_w8,-32.52131730847648,worse
case_090,4,map_locality@b2a_w16,2.372617188561901,better
case_090,5,map_locality@b0,-255.92671014199456,worse
case_090,5,map_locality@b1,-47.633876925958035,worse
case_090,5,map_locality@b2a_w4,-26.1525543013692,worse
case_090,5,map_locality@b2a_w8,-18.08052097901042,worse
case_090,5,map_locality@b2a_w16,-2.8133108204029975,worse
case_091,2,map_locality@b0,-61.54797492361776,worse
case_091,2,map_locality@b1,0.0,tie
case_091,2,map_locality@b2a_w4,-7.619672531289366,worse
case_091,2,map_locality@b2a_w8,-18.220602304513356,worse
case_091,2,map_locality@b2a_w16,-20.37314024313261,worse
case_091,3,map_locality@b0,-97.76953719283722,worse
case_091,3,map_locality@b1,-64.49195503636764,worse
case_091,3,map_locality@b2a_w4,-0.8526317487111393,worse
case_091,3,map_locality@b2a_w8,-7.349414300843471,worse
case_091,3,map_locality@b2a_w16,-10.378965363380766,worse
case_091,4,map_locality@b0,-127.99669582471266,worse
case_091,4,map_locality@b1,-85.28336932411817,worse
case_091,4,map_locality@b2a_w4,0.0,tie
case_091,4,map_locality@b2a_w8,-4.1990022345193845,worse
case_091,4,map_locality@b2a_w16,-5.493228702773126,worse
case_091,5,map_locality@b0,-193.69860279249565,worse
case_091,5,map_locality@b1,-0.0140754012848922,worse
case_091,5,map_locality@b2a_w4,-7.724740172890713,worse
case_091,5,map_locality@b2a_w8,-20.769918052373928,worse
case_091,5,map_locality@b2a_w16,-22.383566841041695,worse
case_092,2,map_locality@b0,-40.34304564910815,worse
case_092,2,map_locality@b1,-65.48047331288252,worse
case_092,2,map_locality@b2a_w4,-0.13675776904212994,worse
case_092,2,map_locality@b2a_w8,0.0,tie
case_092,2,map_locality@b2a_w16,-1.0367985581880488,worse
case_092,3,map_locality@b0,-260.94060118365906,worse
case_092,3,map_locality@b1,-81.2635290308267,worse
case_092,3,map_locality@b2a_w4,-1.9480305328864131,worse
case_092,3,map_locality@b2a_w8,-0.9761139526656313,worse
case_092,3,map_locality@b2a_w16,0.0,tie
case_092,4,map_locality@b0,-177.5587993412982,worse
case_092,4,map_locality@b1,-104.46694420073526,worse
case_092,4,map_locality@b2a_w4,-3.711870960397419,worse
case_092,4,map_locality@b2a_w8,-0.4761652407225307,worse
case_092,4,map_locality@b2a_w16,-1.6607882046058093,worse
case_092,5,map_locality@b0,-478.39142806010733,worse
case_092,5,map_locality@b1,-112.24283159395468,worse
case_092,5,map_locality@b2a_w4,-1.9952508897074985,worse
case_092,5,map_locality@b2a_w8,1.0842240417402835,better
case_092,5,map_locality@b2a_w16,-1.5318703255074306,worse
case_093,2,map_locality@b0,-1.5827495621716288,worse
case_093,2,map_locality@b1,-2.3314360770577935,worse
case_093,2,map_locality@b2a_w4,8.480735551663749,better
case_093,2,map_locality@b2a_w8,8.480735551663749,better
case_093,2,map_locality@b2a_w16,8.480735551663749,better
case_093,3,map_locality@b0,-133.79017013232513,worse
case_093,3,map_locality@b1,0.0,tie
case_093,3,map_locality@b2a_w4,-18.4593572778828,worse
case_093,3,map_locality@b2a_w8,-18.4593572778828,worse
case_093,3,map_locality@b2a_w16,-18.4593572778828,worse
case_093,4,map_locality@b0,-155.3383267741526,worse
case_093,4,map_locality@b1,-2.001608057212983,worse
case_093,4,map_locality@b2a_w4,-16.613770047818544,worse
case_093,4,map_locality@b2a_w8,-16.613770047818544,worse
case_093,4,map_locality@b2a_w16,-16.613770047818544,worse
case_093,5,map_locality@b0,-103.51962774120094,worse
case_093,5,map_locality@b1,-3.1731102420672244,worse
case_093,5,map_locality@b2a_w4,-58.24959160437602,worse
case_093,5,map_locality@b2a_w8,-58.24959160437602,worse
case_093,5,map_locality@b2a_w16,-58.24959160437602,worse
case_094,2,map_locality@b0,-78.02797417768214,worse
case_094,2,map_locality@b1,-1.813710421149708,worse
case_094,2,map_locality@b2a_w4,0.0,tie
case_094,2,map_locality@b2a_w8,-7.366277282508454,worse
case_094,2,map_locality@b2a_w16,-15.02651398708884,worse
case_094,3,map_locality@b0,-144.7603742774941,worse
case_094,3,map_locality@b1,-109.5435577097535,worse
case_094,3,map_locality@b2a_w4,0.8994064435862212,better
case_094,3,map_locality@b2a_w8,-24.659806640574377,worse
case_094,3,map_locality@b2a_w16,-31.54402426064643,worse
case_094,4,map_locality@b0,-185.64676535267665,worse
case_094,4,map_locality@b1,0.0,tie
case_094,4,map_locality@b2a_w4,-15.994354547543244,worse
case_094,4,map_locality@b2a_w8,-38.01818360849444,worse
case_094,4,map_locality@b2a_w16,-62.077001345718315,worse
case_094,5,map_locality@b0,-74.94058115464233,worse
case_094,5,map_locality@b1,-1.9704055815379897,worse
case_094,5,map_locality@b2a_w4,-26.742313884842446,worse
case_094,5,map_locality@b2a_w8,-72.29165069385877,worse
case_094,5,map_locality@b2a_w16,-74.46139691788699,worse
case_095,2,map_locality@b0,-0.24405224775099943,worse
case_095,2,map_locality@b1,0.0,tie
case_095,2,map_locality@b2a_w4,-45.395352145573945,worse
case_095,2,map_locality@b2a_w8,-133.31664024930046,worse
case_095,2,map_locality@b2a_w16,-133.31664024930046,worse
case_095,3,map_locality@b0,0.0,tie
case_095,3,map_locality@b1,-23.363676331740507,worse
case_095,3,map_locality@b2a_w4,-82.39702480053623,worse
case_095,3,map_locality@b2a_w8,-209.44669073925922,worse
case_095,3,map_locality@b2a_w16,-209.44669073925922,worse
case_095,4,map_locality@b0,-74.74440056233792,worse
case_095,4,map_locality@b1,0.0,tie
case_095,4,map_locality@b2a_w4,-97.24672767598916,worse
case_095,4,map_locality@b2a_w8,-283.0222215412196,worse
case_095,4,map_locality@b2a_w16,-283.0222215412196,worse
case_095,5,map_locality@b0,-74.88821371245128,worse
case_095,5,map_locality@b1,0.0,tie
case_095,5,map_locality@b2a_w4,-134.78201673927998,worse
case_095,5,map_locality@b2a_w8,-382.7213750668807,worse
case_095,5,map_locality@b2a_w16,-382.7213750668807,worse
case_096,2,map_locality@b0,-87.51664742963686,worse
case_096,2,map_locality@b1,-42.595223297522864,worse
case_096,2,map_locality@b2a_w4,-0.22418538577643612,worse
case_096,2,map_locality@b2a_w8,1.96439669714996,better
case_096,2,map_locality@b2a_w16,-14.904998668205629,worse
case_096,3,map_locality@b0,-133.46259313630446,worse
case_096,3,map_locality@b1,-73.21829210868903,worse
case_096,3,map_locality@b2a_w4,0.0,tie
case_096,3,map_locality@b2a_w8,-13.818796221920616,worse
case_096,3,map_locality@b2a_w16,-28.089078469933245,worse
case_096,4,map_locality@b0,-137.1881255109808,worse
case_096,4,map_locality@b1,-78.16244255870993,worse
case_096,4,map_locality@b2a_w4,0.0,tie
case_096,4,map_locality@b2a_w8,-20.53790420343379,worse
case_096,4,map_locality@b2a_w16,-28.913760536776522,worse
case_096,5,map_locality@b0,-140.41893377688817,worse
case_096,5,map_locality@b1,-33.556990217360664,worse
case_096,5,map_locality@b2a_w4,-0.045107270728200505,worse
case_096,5,map_locality@b2a_w8,-24.05627132023343,worse
case_096,5,map_locality@b2a_w16,-31.264977023483972,worse
case_097,2,map_locality@b0,0.0,tie
case_097,2,map_locality@b1,-87.37940906973373,worse
case_097,2,map_locality@b2a_w4,-1.9875586050582117,worse
case_097,2,map_locality@b2a_w8,-1.9836850236716959,worse
case_097,2,map_locality@b2a_w16,-1.9696304363400894,worse
case_097,3,map_locality@b0,-170.161765445746,worse
case_097,3,map_locality@b1,-158.3543784203654,worse
case_097,3,map_locality@b2a_w4,0.572178731915762,better
case_097,3,map_locality@b2a_w8,-2.342998792072346,worse
case_097,3,map_locality@b2a_w16,-4.067058087261371,worse
case_097,4,map_locality@b0,0.0,tie
case_097,4,map_locality@b1,-286.8075426886125,worse
case_097,4,map_locality@b2a_w4,-13.544949356273424,worse
case_097,4,map_locality@b2a_w8,-13.516376454256177,worse
case_097,4,map_locality@b2a_w16,-13.459230650221684,worse
case_097,5,map_locality@b0,-309.0537078572494,worse
case_097,5,map_locality@b1,-298.13881865566793,worse
case_097,5,map_locality@b2a_w4,0.8580100815472659,better
case_097,5,map_locality@b2a_w8,-0.8019105176359445,worse
case_097,5,map_locality@b2a_w16,-1.721893531143623,worse
case_098,2,map_locality@b0,-65.66996307457238,worse
case_098,2,map_locality@b1,-41.31509698230126,worse
case_098,2,map_locality@b2a_w4,0.0,tie
case_098,2,map_locality@b2a_w8,-11.303637366835025,worse
case_098,2,map_locality@b2a_w16,-25.900853104706933,worse
case_098,3,map_locality@b0,-85.14151211580229,worse
case_098,3,map_locality@b1,-68.43068805931115,worse
case_098,3,map_locality@b2a_w4,0.009096801337229796,better
case_098,3,map_locality@b2a_w8,-3.330566389593259,worse
case_098,3,map_locality@b2a_w16,-34.2858442400191,worse
case_098,4,map_locality@b0,-78.13583798596818,worse
case_098,4,map_locality@b1,-62.21302434531458,worse
case_098,4,map_locality@b2a_w4,-0.7857362155032237,worse
case_098,4,map_locality@b2a_w8,-4.560908770453589,worse
case_098,4,map_locality@b2a_w16,-38.41465494695428,worse
case_098,5,map_locality@b0,-61.23966660223099,worse
case_098,5,map_locality@b1,-20.266536279180833,worse
case_098,5,map_locality@b2a_w4,-3.0485655481391354,worse
case_098,5,map_locality@b2a_w8,-5.898138567026369,worse
case_098,5,map_locality@b2a_w16,-41.84983455192568,worse
case_099,2,map_locality@b0,-3.497314566608814,worse
case_099,2,map_locality@b1,-3.044730722550524,worse
case_099,2,map_locality@b2a_w4,0.0,tie
case_099,2,map_locality@b2a_w8,-5.037407571017964,worse
case_099,2,map_locality@b2a_w16,-4.954443483440201,worse
case_099,3,map_locality@b0,-44.08023145119688,worse
case_099,3,map_locality@b1,-114.34763416670656,worse
case_099,3,map_locality@b2a_w4,0.6657146959809819,better
case_099,3,map_locality@b2a_w8,-8.81078120097218,worse
case_099,3,map_locality@b2a_w16,-7.8128074625992525,worse
case_099,4,map_locality@b0,-162.17872249011737,worse
case_099,4,map_locality@b1,-102.2282943913446,worse
case_099,4,map_locality@b2a_w4,-0.5573990863537311,worse
case_099,4,map_locality@b2a_w8,-13.203441715584878,worse
case_099,4,map_locality@b2a_w16,-15.466726122569211,worse
case_099,5,map_locality@b0,-221.255347803062,worse
case_099,5,map_locality@b1,-122.76612076266564,worse
case_099,5,map_locality@b2a_w4,0.01110716630403091,better
case_099,5,map_locality@b2a_w8,-15.326302761519223,worse
case_099,5,map_locality@b2a_w16,-14.25465955543567,worse
case_100,2,map_locality@b0,-84.17251060566707,worse
case_100,2,map_locality@b1,-20.470483470001113,worse
case_100,2,map_locality@b2a_w4,0.0,tie
case_100,2,map_locality@b2a_w8,-11.606248376683611,worse
case_100,2,map_locality@b2a_w16,-22.50380319839709,worse
case_100,3,map_locality@b0,-111.34838838610214,worse
case_100,3,map_locality@b1,-30.278071202215433,worse
case_100,3,map_locality@b2a_w4,2.2354183915265367,better
case_100,3,map_locality@b2a_w8,-19.35078653610072,worse
case_100,3,map_locality@b2a_w16,-23.246352813543837,worse
case_100,4,map_locality@b0,-98.86887863733143,worse
case_100,4,map_locality@b1,-39.48574639224036,worse
case_100,4,map_locality@b2a_w4,-2.512124438135794,worse
case_100,4,map_locality@b2a_w8,-30.24603737875562,worse
case_100,4,map_locality@b2a_w16,-28.866512893304943,worse
case_100,5,map_locality@b0,-126.0808493021055,worse
case_100,5,map_locality@b1,-18.303465814998816,worse
case_100,5,map_locality@b2a_w4,3.1863614856872484,better
case_100,5,map_locality@b2a_w8,-27.27259285545304,worse
case_100,5,map_locality@b2a_w16,-35.67246273953158,worse
